ID_code,target
test_353,0.012770657
test_354,0.016511893
test_355,0.28019443
test_356,0.059054222
test_357,0.19016041
test_358,0.019268949
test_359,0.04596624
test_360,0.047657933
test_361,0.07198063
test_362,0.024348067
test_363,0.0699985
test_364,0.007480719
test_365,0.017686324
test_366,0.020788165
test_367,0.049327843
test_368,0.07148021
test_369,0.059784096
test_370,0.022855602
test_371,0.03418448
test_372,0.11732031
test_373,0.12428595
test_374,0.014992423
test_375,0.22002944
test_376,0.034988757
test_377,0.08164793
test_378,0.035307795
test_379,0.075480886
test_380,0.025129285
test_381,0.034522954
test_382,0.15877078
test_383,0.55697155
test_384,0.06679782
test_385,0.037734054
test_386,0.02500733
test_387,0.030114053
test_388,0.12575744
test_389,0.009685618
test_390,0.05568932
test_391,0.017391058
test_392,0.036003266
test_393,0.02438017
test_394,0.026454411
test_395,0.09906114
test_396,0.07004357
test_397,0.036172386
test_398,0.020890689
test_399,0.01592487
test_400,0.1967336
test_401,0.03962567
test_402,0.061518095
test_403,0.0122443205
test_404,0.36023024
test_405,0.04039081
test_406,0.016324108
test_407,0.02964188
test_408,0.023912102
test_409,0.015357775
test_410,0.013946336
test_411,0.053604767
test_412,0.07150165
test_413,0.4094601
test_414,0.039072465
test_415,0.1988752
test_416,0.43286127
test_417,0.009014779
test_418,0.030720122
test_419,0.010431641
test_420,0.32247105
test_421,0.058895323
test_422,0.024142697
test_423,0.044848304
test_424,0.07740891
test_425,0.014277007
test_426,0.09481243
test_427,0.080136634
test_428,0.020928482
test_429,0.008693243
test_430,0.009411718
test_431,0.77690005
test_432,0.05652336
test_433,0.021154972
test_434,0.4579144
test_435,0.005397367
test_436,0.046009943
test_437,0.013412022
test_438,0.09412019
test_439,0.02222127
test_440,0.031770956
test_441,0.030079069
test_442,0.18261378
test_443,0.0071137017
test_444,0.4527349
test_445,0.020985257
test_446,0.014578263
test_447,0.028272005
test_448,0.013674181
test_449,0.1550422
test_450,0.014355613
test_451,0.029586848
test_452,0.5215859
test_453,0.061187297
test_454,0.22279459
test_455,0.013972768
test_456,0.013506063
test_457,0.019572813
test_458,0.115908295
test_459,0.062286515
test_460,0.04660772
test_461,0.030700136
test_462,0.120246865
test_463,0.04484499
test_464,0.0017610606
test_465,0.17966507
test_466,0.0440488
test_467,0.16752265
test_468,0.018049877
test_469,0.016801922
test_470,0.012003522
test_471,0.095962815
test_472,0.036517378
test_473,0.04908012
test_474,0.15124655
test_475,0.10790884
test_476,0.009472692
test_477,0.022091893
test_478,0.15633753
test_479,0.011741426
test_480,0.01590066
test_481,0.13035145
test_482,0.09403219
test_483,0.098142266
test_484,0.13569829
test_485,0.0090859765
test_486,0.04932446
test_487,0.009446199
test_488,0.111361764
test_489,0.0341908
test_490,0.0034879325
test_491,0.4976189
test_492,0.024504175
test_493,0.057613537
test_494,0.0155468155
test_495,0.0085809
test_496,0.011588812
test_497,0.12823653
test_498,0.048940107
test_499,0.021792881
test_500,0.069489814
test_501,0.014977143
test_502,0.022868598
test_503,0.14155363
test_504,0.0066929804
test_505,0.09815953
test_506,0.02741807
test_507,0.032419577
test_508,0.3427204
test_509,0.024520371
test_510,0.005313534
test_511,0.024790527
test_512,0.03311183
test_513,0.007027024
test_514,0.0153093375
test_515,0.006913895
test_516,0.034242775
test_517,0.040446065
test_518,0.092282
test_519,0.033115003
test_520,0.052162126
test_521,0.026034487
test_522,0.117849596
test_523,0.03526939
test_524,0.019984134
test_525,0.02205418
test_526,0.012322861
test_527,0.09063384
test_528,0.015172297
test_529,0.3433038
test_530,0.003408973
test_531,0.07866757
test_532,0.025644349
test_533,0.07092527
test_534,0.21063101
test_535,0.0065063955
test_536,0.01593268
test_537,0.1038738
test_538,0.011181489
test_539,0.034046795
test_540,0.34276775
test_541,0.063166715
test_542,0.023851989
test_543,0.0037919783
test_544,0.02581844
test_545,0.12442222
test_546,0.057272024
test_547,0.10968666
test_548,0.018462349
test_549,0.254836
test_550,0.18873529
test_551,0.067398205
test_552,0.1385107
test_553,0.13628623
test_554,0.012473853
test_555,0.0592439
test_556,0.04399492
test_557,0.037226517
test_558,0.01905702
test_559,0.04631349
test_560,0.028383614
test_561,0.021276174
test_562,0.007520853
test_563,0.005016533
test_564,0.73237425
test_565,0.091670565
test_566,0.08699602
test_567,0.043168984
test_568,0.39963868
test_569,0.07585601
test_570,0.20324028
test_571,0.07433645
test_572,0.039347894
test_573,0.0887906
test_574,0.2081684
test_575,0.020990986
test_576,0.028914623
test_577,0.08047422
test_578,0.16320992
test_579,0.13011546
test_580,0.06586993
test_581,0.076947436
test_582,0.33938846
test_583,0.03169619
test_584,0.028382234
test_585,0.027659677
test_586,0.035210736
test_587,0.014312543
test_588,0.1442464
test_589,0.0102194
test_590,0.072522074
test_591,0.098508485
test_592,0.056760687
test_593,0.008768508
test_594,0.0189766
test_595,0.017855609
test_596,0.024925826
test_597,0.028298775
test_598,0.0072475737
test_599,0.040178813
test_600,0.061455473
test_601,0.60653204
test_602,0.18192694
test_603,0.014877906
test_604,0.042160932
test_605,0.036600903
test_606,0.054458156
test_607,0.026174413
test_608,0.10192768
test_609,0.08286934
test_610,0.16252749
test_611,0.16920692
test_612,0.041499425
test_613,0.053595155
test_614,0.03200151
test_615,0.02598531
test_616,0.1289851
test_617,0.1561954
test_618,0.041210853
test_619,0.12165125
test_620,0.06799323
test_621,0.029218458
test_622,0.03888392
test_623,0.009683044
test_624,0.03992687
test_625,0.091207154
test_626,0.14737186
test_627,0.1314932
test_628,0.0064814487
test_629,0.06752622
test_630,0.013935756
test_631,0.023175094
test_632,0.10183825
test_633,0.012618507
test_634,0.0095861675
test_635,0.022001622
test_636,0.21890263
test_637,0.044965994
test_638,0.010348523
test_639,0.05945116
test_640,0.009200672
test_641,0.036590178
test_642,0.06152823
test_643,0.006310539
test_644,0.010216445
test_645,0.0013614887
test_646,0.05067023
test_647,0.06747054
test_648,0.0506846
test_649,0.011127296
test_650,0.02489262
test_651,0.0055359914
test_652,0.4983188
test_653,0.012951682
test_654,0.13731481
test_655,0.009729886
test_656,0.15366207
test_657,0.037511196
test_658,0.05162866
test_659,0.043115847
test_660,0.03730598
test_661,0.009062352
test_662,0.06584464
test_663,0.13775542
test_664,0.05159799
test_665,0.07400163
test_666,0.12037333
test_667,0.02525519
test_668,0.103422835
test_669,0.021173213
test_670,0.27868715
test_671,0.06959057
test_672,0.021808198
test_673,0.118461594
test_674,0.0155831585
test_675,0.0055889394
test_676,0.022926074
test_677,0.02227568
test_678,0.08771479
test_679,0.03350843
test_680,0.0172533
test_681,0.0073524774
test_682,0.0042172815
test_683,0.071783036
test_684,0.0702542
test_685,0.012669714
test_686,0.03872443
test_687,0.05595187
test_688,0.2420233
test_689,0.0121762315
test_690,0.031008502
test_691,0.067473285
test_692,0.01863434
test_693,0.41310677
test_694,0.07026359
test_695,0.015292598
test_696,0.23986733
test_697,0.007549681
test_698,0.0105893565
test_699,0.02338321
test_700,0.15334442
test_701,0.005252861
test_702,0.010315747
test_703,0.04467197
test_704,0.03222871
test_705,0.026283145
test_706,0.051399823
test_707,0.19364473
test_708,0.20931019
test_709,0.08517572
test_710,0.063871935
test_711,0.008155134
test_712,0.011134743
test_713,0.026080444
test_714,0.005441014
test_715,0.02348821
test_716,0.39782473
test_717,0.012894481
test_718,0.03760196
test_719,0.02862483
test_720,0.34651148
test_721,0.005869903
test_722,0.07295429
test_723,0.013238496
test_724,0.13577321
test_725,0.036219537
test_726,0.044592887
test_727,0.048086785
test_728,0.08019796
test_729,0.019901577
test_730,0.037781365
test_731,0.019086232
test_732,0.018196406
test_733,0.07078622
test_734,0.0372739
test_735,0.031634547
test_736,0.039398313
test_737,0.059795685
test_738,0.11814324
test_739,0.027455606
test_740,0.035062376
test_741,0.02205019
test_742,0.06800292
test_743,0.08000988
test_744,0.1621166
test_745,0.07293862
test_746,0.23963447
test_747,0.0070559466
test_748,0.01323509
test_749,0.055769883
test_750,0.19987418
test_751,0.13819204
test_752,0.039892584
test_753,0.046244252
test_754,0.0787471
test_755,0.10181096
test_756,0.044690516
test_757,0.6014178
test_758,0.07039823
test_759,0.022974351
test_760,0.901179
test_761,0.01754549
test_762,0.077620804
test_763,0.06930476
test_764,0.013779388
test_765,0.061622776
test_766,0.008211545
test_767,0.06314397
test_768,0.007811275
test_769,0.017098743
test_770,0.01237018
test_771,0.07928227
test_772,0.10310441
test_773,0.37207404
test_774,0.13729765
test_775,0.02751943
test_776,0.023733575
test_777,0.015405425
test_778,0.022824796
test_779,0.15710668
test_780,0.04337451
test_781,0.06402764
test_782,0.0598565
test_783,0.09593318
test_784,0.03296054
test_785,0.026756685
test_786,0.3348979
test_787,0.085438415
test_788,0.049306788
test_789,0.008651277
test_790,0.027009292
test_791,0.004209971
test_792,0.0074952063
test_793,0.04297673
test_794,0.07459176
test_795,0.02959968
test_796,0.021478368
test_797,0.07518999
test_798,0.31234124
test_799,0.046533752
test_800,0.009515216
test_801,0.16729106
test_802,0.08950989
test_803,0.025937872
test_804,0.061177038
test_805,0.15301406
test_806,0.014631982
test_807,0.044326786
test_808,0.0075471695
test_809,0.028111823
test_810,0.08587176
test_811,0.05028946
test_812,0.053087093
test_813,0.032437935
test_814,0.05266198
test_815,0.04550335
test_816,0.10660561
test_817,0.025000174
test_818,0.04907653
test_819,0.009010958
test_820,0.2666817
test_821,0.013877566
test_822,0.09866609
test_823,0.04129679
test_824,0.007239375
test_825,0.0076604253
test_826,0.2156644
test_827,0.015629431
test_828,0.18012765
test_829,0.0036546057
test_830,0.011059579
test_831,0.5486305
test_832,0.38909137
test_833,0.05970778
test_834,0.15056257
test_835,0.21815863
test_836,0.91553813
test_837,0.00435202
test_838,0.0041651465
test_839,0.099641494
test_840,0.106608905
test_841,0.06966599
test_842,0.1122166
test_843,0.023091434
test_844,0.1959349
test_845,0.13181135
test_846,0.089147314
test_847,0.064579956
test_848,0.020983046
test_849,0.0905616
test_850,0.06429913
test_851,0.074631155
test_852,0.010527452
test_853,0.024542265
test_854,0.011472388
test_855,0.06030814
test_856,0.027065448
test_857,0.008782162
test_858,0.16678722
test_859,0.024886876
test_860,0.024638703
test_861,0.036665507
test_862,0.017430753
test_863,0.046430565
test_864,0.123493485
test_865,0.022226326
test_866,0.119929604
test_867,0.093880415
test_868,0.025682883
test_869,0.031632993
test_870,0.12662433
test_871,0.03173135
test_872,0.012647307
test_873,0.044349343
test_874,0.017615154
test_875,0.009346172
test_876,0.010421068
test_877,0.04966667
test_878,0.1963013
test_879,0.032220364
test_880,0.30941272
test_881,0.21818401
test_882,0.14130877
test_883,0.12093705
test_884,0.032646876
test_885,0.022158321
test_886,0.031322975
test_887,0.0014272174
test_888,0.011829915
test_889,0.03776954
test_890,0.011092108
test_891,0.44787204
test_892,0.19288242
test_893,0.026571847
test_894,0.01909055
test_895,0.1074745
test_896,0.18789998
test_897,0.08805113
test_898,0.021997174
test_899,0.06569437
test_900,0.020709315
test_901,0.062286973
test_902,0.00801603
test_903,0.104489215
test_904,0.40087616
test_905,0.047149055
test_906,0.07821671
test_907,0.0038292808
test_908,0.11859328
test_909,0.007751051
test_910,0.024745803
test_911,0.068998985
test_912,0.041144885
test_913,0.026791537
test_914,0.06952118
test_915,0.007259007
test_916,0.047286615
test_917,0.013961747
test_918,0.09293463
test_919,0.11667729
test_920,0.25821692
test_921,0.027576152
test_922,0.026848055
test_923,0.029850056
test_924,0.08639211
test_925,0.109103225
test_926,0.024651974
test_927,0.0048067975
test_928,0.017227858
test_929,0.60648656
test_930,0.19784495
test_931,0.14834388
test_932,0.10139149
test_933,0.011347964
test_934,0.0035049152
test_935,0.45594868
test_936,0.02574946
test_937,0.28118014
test_938,0.056339245
test_939,0.19820562
test_940,0.043299217
test_941,0.23186678
test_942,0.0665476
test_943,0.009805202
test_944,0.06060271
test_945,0.01383204
test_946,0.26535657
test_947,0.0035799167
test_948,0.0038831725
test_949,0.11298442
test_950,0.05757015
test_951,0.027613748
test_952,0.019245222
test_953,0.01155571
test_954,0.21647444
test_955,0.0049250224
test_956,0.025793307
test_957,0.018593932
test_958,0.034712836
test_959,0.3382598
test_960,0.17265402
test_961,0.36487094
test_962,0.022687217
test_963,0.020112164
test_964,0.023753975
test_965,0.049912743
test_966,0.009333514
test_967,0.021891251
test_968,0.008728287
test_969,0.045625504
test_970,0.021270316
test_971,0.0644044
test_972,0.037305176
test_973,0.033274677
test_974,0.049535833
test_975,0.054891504
test_976,0.06695539
test_977,0.79935455
test_978,0.007394438
test_979,0.02761778
test_980,0.19100688
test_981,0.00331858
test_982,0.04130792
test_983,0.0048894295
test_984,0.016068604
test_985,0.036871243
test_986,0.10903344
test_987,0.11886399
test_988,0.021083362
test_989,0.21208149
test_990,0.016056199
test_991,0.008324741
test_992,0.14406215
test_993,0.020548604
test_994,0.046872538
test_995,0.024400434
test_996,0.012038004
test_997,0.1334127
test_998,0.15151511
test_999,0.069690354
test_1000,0.029858366
test_1001,0.023583358
test_1002,0.010650803
test_1003,0.02678006
test_1004,0.024561355
test_1005,0.003428823
test_1006,0.008518769
test_1007,0.015518919
test_1008,0.06894568
test_1009,0.095176764
test_1010,0.0105622085
test_1011,0.46175703
test_1012,0.0019201568
test_1013,0.22866389
test_1014,0.05068184
test_1015,0.028762015
test_1016,0.028144546
test_1017,0.23190635
test_1018,0.006814609
test_1019,0.0057807323
test_1020,0.012013264
test_1021,0.25107366
test_1022,0.0019886259
test_1023,0.015609995
test_1024,0.018256092
test_1025,0.016619178
test_1026,0.013887972
test_1027,0.042545117
test_1028,0.038194746
test_1029,0.062604025
test_1030,0.60309196
test_1031,0.011715022
test_1032,0.0016898472
test_1033,0.027691264
test_1034,0.018764919
test_1035,0.032180388
test_1036,0.08460417
test_1037,0.01581609
test_1038,0.22291948
test_1039,0.010227212
test_1040,0.21322699
test_1041,0.009272567
test_1042,0.035233714
test_1043,0.040949292
test_1044,0.030878682
test_1045,0.1336334
test_1046,0.11134846
test_1047,0.06979261
test_1048,0.1085365
test_1049,0.25586763
test_1050,0.29130167
test_1051,0.028431976
test_1052,0.013032836
test_1053,0.027186463
test_1054,0.32976156
test_1055,0.2920033
test_1056,0.42646644
test_1057,0.019507296
test_1058,0.01423757
test_1059,0.034290727
test_1060,0.22874622
test_1061,0.012613619
test_1062,0.008805417
test_1063,0.15602148
test_1064,0.010812694
test_1065,0.1905362
test_1066,0.041346572
test_1067,0.00404751
test_1068,0.013827871
test_1069,0.03421912
test_1070,0.15827273
test_1071,0.27546287
test_1072,0.016037077
test_1073,0.07873397
test_1074,0.06744491
test_1075,0.009207765
test_1076,0.041574854
test_1077,0.08348521
test_1078,0.05184654
test_1079,0.010277398
test_1080,0.13337041
test_1081,0.0071253264
test_1082,0.10302065
test_1083,0.040031224
test_1084,0.15561453
test_1085,0.013183792
test_1086,0.0029738506
test_1087,0.12926914
test_1088,0.046341855
test_1089,0.14845566
test_1090,0.1279721
test_1091,0.0916148
test_1092,0.075357005
test_1093,0.03355847
test_1094,0.034919884
test_1095,0.2113426
test_1096,0.014995833
test_1097,0.014615396
test_1098,0.030601246
test_1099,0.041925818
test_1100,0.0587937
test_1101,0.025443688
test_1102,0.008976939
test_1103,0.03582094
test_1104,0.025059702
test_1105,0.09623979
test_1106,0.041578427
test_1107,0.05525788
test_1108,0.04090306
test_1109,0.11930617
test_1110,0.08064446
test_1111,0.8876103
test_1112,0.038811702
test_1113,0.01598707
test_1114,0.023339039
test_1115,0.1214839
test_1116,0.022192264
test_1117,0.017311161
test_1118,0.0044257594
test_1119,0.1884723
test_1120,0.11268513
test_1121,0.04392961
test_1122,0.012699698
test_1123,0.009383671
test_1124,0.01371766
test_1125,0.00863678
test_1126,0.0126345875
test_1127,0.028528037
test_1128,0.010951366
test_1129,0.0538908
test_1130,0.2168078
test_1131,0.046635713
test_1132,0.8910378
test_1133,0.014184309
test_1134,0.021734424
test_1135,0.20457342
test_1136,0.038645826
test_1137,0.049284633
test_1138,0.052256364
test_1139,0.020363072
test_1140,0.019064056
test_1141,0.033025187
test_1142,0.0043381597
test_1143,0.0076906714
test_1144,0.032514814
test_1145,0.048616905
test_1146,0.02468201
test_1147,0.023585988
test_1148,0.18620431
test_1149,0.024856253
test_1150,0.09957133
test_1151,0.2730338
test_1152,0.6910658
test_1153,0.10796836
test_1154,0.081935406
test_1155,0.09860115
test_1156,0.013784015
test_1157,0.12323061
test_1158,0.2562879
test_1159,0.054825746
test_1160,0.10560555
test_1161,0.04234839
test_1162,0.15186763
test_1163,0.012737456
test_1164,0.039907265
test_1165,0.4696356
test_1166,0.03114806
test_1167,0.028378814
test_1168,0.1663954
test_1169,0.012797197
test_1170,0.030183395
test_1171,0.01775974
test_1172,0.02649046
test_1173,0.0074304724
test_1174,0.049412128
test_1175,0.025501193
test_1176,0.0064532426
test_1177,0.036130626
test_1178,0.015524339
test_1179,0.005113577
test_1180,0.041604355
test_1181,0.13406979
test_1182,0.36329162
test_1183,0.017187834
test_1184,0.13075326
test_1185,0.20914172
test_1186,0.1299748
test_1187,0.114004545
test_1188,0.02809807
test_1189,0.013158129
test_1190,0.016593745
test_1191,0.18034413
test_1192,0.016226405
test_1193,0.021022163
test_1194,0.15554306
test_1195,0.14965564
test_1196,0.008556579
test_1197,0.0061928136
test_1198,0.012160499
test_1199,0.06334556
test_1200,0.054628063
test_1201,0.06059602
test_1202,0.031781554
test_1203,0.026680209
test_1204,0.04164509
test_1205,0.02182536
test_1206,0.020262126
test_1207,0.016936041
test_1208,0.1616804
test_1209,0.17015295
test_1210,0.07803428
test_1211,0.053395193
test_1212,0.15326552
test_1213,0.08766045
test_1214,0.027086537
test_1215,0.020310422
test_1216,0.03869635
test_1217,0.11243265
test_1218,0.101256035
test_1219,0.057685554
test_1220,0.08131462
test_1221,0.091227755
test_1222,0.122589976
test_1223,0.266901
test_1224,0.083589174
test_1225,0.20091175
test_1226,0.06592346
test_1227,0.017104713
test_1228,0.15145281
test_1229,0.14910151
test_1230,0.052583303
test_1231,0.05241611
test_1232,0.011173179
test_1233,0.012484919
test_1234,0.065033674
test_1235,0.02513612
test_1236,0.01722576
test_1237,0.12188914
test_1238,0.035335954
test_1239,0.023590073
test_1240,0.014748203
test_1241,0.13607846
test_1242,0.019525927
test_1243,0.03338465
test_1244,0.008890545
test_1245,0.06803839
test_1246,0.03329981
test_1247,0.24448304
test_1248,0.015981678
test_1249,0.13886572
test_1250,0.06312693
test_1251,0.009049536
test_1252,0.048458666
test_1253,0.13568704
test_1254,0.0058586444
test_1255,0.0029676436
test_1256,0.21616544
test_1257,0.060600724
test_1258,0.03690815
test_1259,0.075422496
test_1260,0.09029628
test_1261,0.048529156
test_1262,0.0878615
test_1263,0.23888865
test_1264,0.020401215
test_1265,0.005892097
test_1266,0.40567112
test_1267,0.017080376
test_1268,0.111670434
test_1269,0.031361613
test_1270,0.03388487
test_1271,0.054669205
test_1272,0.11860744
test_1273,0.09596086
test_1274,0.007194217
test_1275,0.0077013224
test_1276,0.0025956603
test_1277,0.112520926
test_1278,0.059533365
test_1279,0.03192023
test_1280,0.0022651968
test_1281,0.0051181614
test_1282,0.029058289
test_1283,0.4133127
test_1284,0.03033409
test_1285,0.016655907
test_1286,0.38619736
test_1287,0.17433204
test_1288,0.012684587
test_1289,0.035750236
test_1290,0.023399184
test_1291,0.023678303
test_1292,0.062038176
test_1293,0.024264786
test_1294,0.20678985
test_1295,0.059010554
test_1296,0.06363533
test_1297,0.009041965
test_1298,0.011314278
test_1299,0.047549568
test_1300,0.059896108
test_1301,0.13175483
test_1302,0.010792563
test_1303,0.1631644
test_1304,0.092850685
test_1305,0.08172712
test_1306,0.64246833
test_1307,0.010887472
test_1308,0.032326914
test_1309,0.13893382
test_1310,0.00842841
test_1311,0.051814526
test_1312,0.13048148
test_1313,0.005711272
test_1314,0.025376096
test_1315,0.052796926
test_1316,0.6598773
test_1317,0.045439754
test_1318,0.03087344
test_1319,0.02019579
test_1320,0.11157962
test_1321,0.08515995
test_1322,0.020194603
test_1323,0.021449588
test_1324,0.010468845
test_1325,0.02757915
test_1326,0.104787305
test_1327,0.051568177
test_1328,0.28384006
test_1329,0.07960991
test_1330,0.06358725
test_1331,0.04524811
test_1332,0.03771155
test_1333,0.004896446
test_1334,0.078182586
test_1335,0.063624226
test_1336,0.10959949
test_1337,0.005465976
test_1338,0.061377075
test_1339,0.11824947
test_1340,0.22358799
test_1341,0.19856605
test_1342,0.036997017
test_1343,0.09154529
test_1344,0.61409867
test_1345,0.013653103
test_1346,0.011080706
test_1347,0.010903659
test_1348,0.08648188
test_1349,0.010678266
test_1350,0.318784
test_1351,0.1613499
test_1352,0.007253838
test_1353,0.11852546
test_1354,0.08927623
test_1355,0.10223757
